trajectory_id,geopoint_id,distance,fl,time_over,type,rel_dist,visible,order,id,coords,type,st_x(gpt.coords),st_y(gpt.coords)
2077347,28291,NULL,195,"2014-09-12 14:29:49",NULL,NULL,1,43,28291,...,DB,52.553333333299996,-3.2002777778
2077347,69408,NULL,190,"2014-09-12 14:30:01",NULL,NULL,1,44,69408,...,GEO,52.57083333333333,-3.198888888888889
2077347,69409,NULL,170,"2014-09-12 14:30:52",NULL,NULL,1,45,69409,...,GEO,52.65833333333333,-3.192222222222222
2077347,35983,NULL,155,"2014-09-12 14:31:32",NULL,NULL,1,46,35983,...,DB,52.7194444444,-3.1875
2077347,23813,NULL,132,"2014-09-12 14:32:28",NULL,NULL,1,47,23813,...,DB,52.8091666667,-3.1725
2077347,8278,NULL,110,"2014-09-12 14:33:21",NULL,NULL,1,48,8278,...,DB,52.8927777778,-3.1738888888999996
2077347,69410,NULL,90,"2014-09-12 14:34:12",NULL,NULL,1,49,69410,...,GEO,52.974444444444444,-3.1675
2077347,69411,NULL,70,"2014-09-12 14:35:33",NULL,NULL,1,50,69411,...,GEO,53.06527777777778,-3.160277777777778
2077347,69412,NULL,50,"2014-09-12 14:36:56",NULL,NULL,1,51,69412,...,GEO,53.165277777777774,-3.1525
2077347,16866,NULL,45,"2014-09-12 14:37:21",NULL,NULL,1,52,16866,...,DB,53.1925,-3.1502777777999995
2077347,69413,NULL,35,"2014-09-12 14:38:20",NULL,NULL,1,53,69413,...,GEO,53.230555555555554,-3.0694444444444446
2077347,69414,NULL,25,"2014-09-12 14:39:18",NULL,NULL,1,54,69414,...,GEO,53.26305555555555,-3
2077347,69415,NULL,15,"2014-09-12 14:40:33",NULL,NULL,1,55,69415,...,GEO,53.29555555555555,-2.9305555555555554
2077347,69416,NULL,10,"2014-09-12 14:41:13",NULL,NULL,1,56,69416,...,GEO,53.30638888888889,-2.9075
2077347,2259,NULL,0,"2014-09-12 14:42:31",NULL,NULL,1,57,2259,...,A,53.3336111111,-2.8497222222000005
